"$e_r []","TraceW [mm]","Freq [GHz]","re(Zin) []","im(Zin) []"
4.5,0.17,2.6175,33.5870790311683,-8.41210963148479
4.5,0.17,2.62,33.6033262493849,-8.39810682486399
4.5,0.17,2.6225,33.6214077336936,-8.3840696064116
4.5,0.17,2.625,33.6414932421331,-8.37001912192925
4.5,0.17,2.6275,33.6637740415988,-8.35598229493872
4.5,0.17,2.63,33.6884663534894,-8.34199330573555
4.5,0.17,2.6325,33.7158154662973,-8.32809548246215
4.5,0.17,2.635,33.7461006657832,-8.31434373278642
4.5,0.17,2.6375,33.7796411718238,-8.30080768992332
4.5,0.17,2.64,33.8168033201332,-8.28757580967682
4.5,0.17,2.6425,33.8580092898688,-8.27476074372506
4.5,0.17,2.645,33.9037477583805,-8.2625064401525
4.5,0.17,2.6475,33.9545869665468,-8.25099760273527
4.5,0.17,2.65,34.0111908072664,-8.24047240229094
4.5,0.17,2.6525,34.0743387104792,-8.2312397173835
4.5,0.17,2.655,34.1449502930544,-8.22370275140722
4.5,0.17,2.6575,34.2241159665891,-8.21839172859563
4.5,0.17,2.66,34.3131349290129,-8.21600967197853
4.5,0.17,2.6625,34.4135621458428,-8.21749726761199
4.5,0.17,2.665,34.5272659055884,-8.22412593636943
4.5,0.17,2.6675,34.6564969724743,-8.23763314341339
4.5,0.17,2.67,34.8039685068042,-8.26042177782666
4.5,0.17,2.6725,34.9729411302454,-8.29585790486301
4.5,0.17,2.675,35.1672961714877,-8.34872109173151
4.5,0.17,2.6775,35.3915543271397,-8.42589276957047
4.5,0.17,2.68,35.6507393660556,-8.5374150157388
4.5,0.17,2.6825,35.9498593279623,-8.69811436046064
4.5,0.17,2.685,36.2925010071005,-8.93003770641839
4.5,0.17,2.6875,36.6774515803066,-9.26587176009747
4.5,0.17,2.69,37.091138903552,-9.75289067034153
4.5,0.17,2.6925,37.492008776898,-10.4545312215063
4.5,0.17,2.695,37.7827209633245,-11.4395374266194
4.5,0.17,2.6975,37.7771611432409,-12.7345586778661
4.5,0.17,2.7,37.2144136155336,-14.2145701578181
4.5,0.17,2.7025,35.9287997748845,-15.4990320052182
4.5,0.17,2.705,34.1296662035031,-16.1054694661437
4.5,0.17,2.7075,32.3584223875538,-15.8766461632481
4.5,0.17,2.71,31.0346536104658,-15.0922137030936
4.5,0.17,2.7125,30.2290595607823,-14.130237132448
4.5,0.17,2.715,29.8159321532367,-13.2210905436213
4.5,0.17,2.7175,29.6479179530875,-12.4474140414717
4.5,0.17,2.72,29.6182637947119,-11.8159706258622
4.5,0.17,2.7225,29.661569084802,-11.3070283889995
4.5,0.17,2.725,29.7405237353141,-10.8962363631562
4.5,0.17,2.7275,29.8345536562422,-10.5620155930792
4.5,0.17,2.73,29.9325695358623,-10.2871403516911
4.5,0.17,2.7325,30.0287602976983,-10.0583950778191
4.5,0.17,2.735,30.1202341152318,-9.86577554475454
4.5,0.17,2.7375,30.2057070849339,-9.70171680699424
4.5,0.17,2.74,30.2847731698498,-9.56046995816072
4.5,0.17,2.7425,30.3574958542169,-9.437631249966
4.5,0.17,2.745,30.4241789007273,-9.3297956665807
4.5,0.17,2.7475,30.4852377073756,-9.23430434025244
4.5,0.17,2.75,30.541127679482,-9.14906042098133
4.5,0.17,2.7525,30.5923051489284,-9.07239424679299
4.5,0.17,2.755,30.6392069459144,-9.00296392521753
4.5,0.17,2.7575,30.6822406494399,-8.93968141878779
4.5,0.17,2.76,30.7217809010978,-8.88165710389923
4.5,0.17,2.7625,30.7581690951259,-8.82815780869576
4.5,0.17,2.765,30.7917148772018,-8.77857476640017
4.5,0.17,2.7675,30.8226985405171,-8.7323989250952
4.5,0.17,2.77,30.8513737949206,-8.68920176257431
4.5,0.17,2.7725,30.8779706145806,-8.64862025603164
4.5,0.17,2.775,30.9026980060658,-8.61034501368165
4.5,0.17,2.7775,30.9257466196745,-8.57411083208341
4.5,0.17,2.78,30.947291174586,-8.53968912877905
4.5,0.17,2.7825,30.9674926963165,-8.50688183547434
4.5,0.17,2.785,30.9865005811139,-8.4755164367511
4.5,0.17,2.7875,31.004454511254,-8.4454419132683
4.5,0.17,2.79,31.0214862507556,-8.41652540368404
4.5,0.17,2.7925,31.0377213547756,-8.38864944115932
4.5,0.17,2.795,31.0532808291574,-8.36170965191574
4.5,0.17,2.7975,31.0682827802411,-8.33561282753168
4.5,0.17,2.8,31.0828440998884,-8.31027530140364
4.5,0.17,2.8025,31.0970822375119,-8.28562157451038
4.5,0.17,2.805,31.1111171206366,-8.26158314740159
4.5,0.17,2.8075,31.1250732993561,-8.23809752508772
4.5,0.17,2.81,31.1390824096159,-8.21510737001788
4.5,0.17,2.8125,31.1532860779503,-8.19255978638278
4.5,0.17,2.815,31.1678394296201,-8.17040572747099
4.5,0.17,2.8175,31.1829154183362,-8.14859952794925
4.5,0.17,2.82,31.1987102769974,-8.12709857653181
4.5,0.17,2.8225,31.2154505077019,-8.10586316444653
4.5,0.17,2.825,31.2334020056915,-8.0848565762904
4.5,0.17,2.8275,31.252882178151,-8.06404554085917
4.5,0.17,2.83,31.2742763283155,-8.04340124578636
4.5,0.17,2.8325,31.2980602185588,-8.02290127003453
4.5,0.17,2.835,31.3248317601428,-8.00253305735762
4.5,0.17,2.8375,31.355356483117,-7.98230005039088
4.5,0.17,2.84,31.390634336261,-7.96223255172034
4.5,0.17,2.8425,31.4320004463365,-7.94240725098362
4.5,0.17,2.845,31.4812817025402,-7.92298322115823
4.5,0.17,2.8475,31.5410485300388,-7.90427055960909
4.5,0.17,2.85,31.6150359347046,-7.88686705799878
4.5,0.17,2.8525,31.7088804807195,-7.87194544347851
4.5,0.17,2.855,31.8314806967483,-7.86189931846027
4.5,0.17,2.8575,31.9976677101456,-7.86192521585324
4.5,0.17,2.86,32.2338193411169,-7.88434608154558
4.5,0.17,2.8625,32.5904231986686,-7.96224556327605
4.5,0.17,2.865,33.16953477878,-8.20135119693932
4.5,0.17,2.8675,34.1350803747111,-9.025119505404
4.5,0.17,2.87,34.5869755344975,-12.0844421218597
4.5,0.17,2.8725,29.6282586416095,-13.4586474173312
4.5,0.17,2.875,28.4348164009417,-10.4316911591927
4.5,0.17,2.8775,28.9065878423647,-9.17312744249525
4.5,0.17,2.88,29.3125973303618,-8.64895704419353
4.5,0.17,2.8825,29.5912139302741,-8.38067557084079
4.5,0.17,2.885,29.7854721433252,-8.22039138078342
4.5,0.17,2.8875,29.9260525716569,-8.11343580055732
4.5,0.17,2.89,30.0313044723105,-8.03601602380689
4.5,0.17,2.8925,30.1123275885069,-7.97641020921052
4.5,0.17,2.895,30.1760990289736,-7.92827266701349
4.5,0.17,2.8975,30.2271835455495,-7.8879068352412
4.5,0.17,2.9,30.268678083611,-7.85302988331604
4.5,0.17,2.9025,30.3027516837832,-7.82216346290015
4.5,0.17,2.905,30.3309660783813,-7.79431178232431
4.5,0.17,2.9075,30.3544730960442,-7.7687815118901
4.5,0.17,2.91,30.3741402890161,-7.74507608805898
4.5,0.17,2.9125,30.3906332794421,-7.72283109978461
4.5,0.17,2.915,30.4044711776214,-7.70177337775271
4.5,0.17,2.9175,30.4160647660571,-7.68169428827513
4.5,0.17,2.92,30.4257433690195,-7.66243182644994
4.5,0.17,2.9225,30.433774121598,-7.64385832145496
4.5,0.17,2.925,30.4403760261968,-7.62587181504204
4.5,0.17,2.9275,30.4457303664147,-7.60838990036413
4.5,0.17,2.93,30.4499885315862,-7.59134524330721
4.5,0.17,2.9325,30.4532779718161,-7.57468227617804
4.5,0.17,2.935,30.4557067838536,-7.55835472229872
4.5,0.17,2.9375,30.457367281027,-7.54232371871245
4.5,0.17,2.94,30.4583388001948,-7.52655637558573
4.5,0.17,2.9425,30.4586899292625,-7.51102465864189
4.5,0.17,2.945,30.4584802900943,-7.49570451343858
4.5,0.17,2.9475,30.4577619769868,-7.48057517273377
4.5,0.17,2.95,30.4565807259116,-7.46561860389776
4.5,0.17,2.9525,30.4549768715472,-7.45081906448201
4.5,0.17,2.955,30.4529861357381,-7.43616274206884
4.5,0.17,2.9575,30.4506402810581,-7.42163746034936
4.5,0.17,2.96,30.4479676556844,-7.4072324376539
4.5,0.17,2.9625,30.4449936501289,-7.3929380873326
4.5,0.17,2.965,30.4417410820521,-7.37874585175864
4.5,0.17,2.9675,30.4382305220564,-7.36464806352191
4.5,0.17,2.97,30.434480570782,-7.35063782874786
4.5,0.17,2.9725,30.4305080956109,-7.33670892852455
4.5,0.17,2.975,30.4263284337062,-7.32285573523365
4.5,0.17,2.9775,30.4219555668606,-7.30907314121186
4.5,0.17,2.98,30.4174022726333,-7.29535649766531
4.5,0.17,2.9825,30.4126802554598,-7.28170156214949
4.5,0.17,2.985,30.4078002607762,-7.26810445323864
4.5,0.17,2.9875,30.4027721746831,-7.25456161125361
4.5,0.17,2.99,30.3976051112547,-7.24106976411908
4.5,0.17,2.9925,30.3923074892518,-7.22762589757801
4.5,0.17,2.995,30.3868870997196,-7.21422722912305
4.5,0.17,2.9975,30.3813511657167,-7.20087118511
4.5,0.17,3,30.3757063952314,-7.18755538060377
4.5,0.18,2,34.1781060102478,-8.72679937053445
4.5,0.18,2.0025,34.1606648207564,-8.72040568810952
4.5,0.18,2.005,34.1433835393433,-8.71406291873791
4.5,0.18,2.0075,34.1262705049772,-8.7077681150692
4.5,0.18,2.01,34.109333988428,-8.70151741860084
4.5,0.18,2.0125,34.0925820809486,-8.69530603233535
4.5,0.18,2.015,34.0760225741993,-8.68912820853982
4.5,0.18,2.0175,34.0596628336207,-8.68297725381705
4.5,0.18,2.02,34.0435096680094,-8.67684555336231
4.5,0.18,2.0225,34.0275691985481,-8.67072461580399
4.5,0.18,2.025,34.0118467309525,-8.66460513941523
4.5,0.18,2.0275,33.996346634682,-8.65847709975417
4.5,0.18,2.03,33.9810722332817,-8.65232985797268
4.5,0.18,2.0325,33.9660257098576,-8.64615228816515
4.5,0.18,2.035,33.9512080314126,-8.63993292126039
4.5,0.18,2.0375,33.936618895288,-8.63366010214424
4.5,0.18,2.04,33.922256700274,-8.62732215599501
4.5,0.18,2.0425,33.9081185441057,-8.62090755926912
4.5,0.18,2.045,33.894200248085,-8.61440511043539
4.5,0.18,2.0475,33.8804964085297,-8.60780409545205
4.5,0.18,2.05,33.867000473701,-8.60109444312488
4.5,0.18,2.0525,33.8537048438733,-8.59426686587226
4.5,0.18,2.055,33.8406009913424,-8.58731298203
4.5,0.18,2.0575,33.827679596474,-8.58022541661525
4.5,0.18,2.06,33.8149306954073,-8.57299787838196
4.5,0.18,2.0625,33.8023438347788,-8.56562521198106
4.5,0.18,2.065,33.7899082288092,-8.55810342502333
4.5,0.18,2.0675,33.7776129143002,-8.55042969077538
4.5,0.18,2.07,33.7654468994801,-8.5426023280474
4.5,0.18,2.0725,33.7533993031854,-8.53462076051833
4.5,0.18,2.075,33.7414594815148,-8.52648545826451
4.5,0.18,2.0775,33.7296171398076,-8.51819786460145
4.5,0.18,2.08,33.7178624285203,-8.50976031151736
4.5,0.18,2.0825,33.7061860222728,-8.50117592698508
4.5,0.18,2.085,33.6945791819725,-8.49244853730886
4.5,0.18,2.0875,33.6830338004785,-8.48358256741928
4.5,0.18,2.09,33.6715424327194,-8.47458294170551
4.5,0.18,2.0925,33.6600983115306,-8.4654549875965
4.5,0.18,2.095,33.6486953507179,-8.45620434369978
4.5,0.18,2.0975,33.6373281370077,-8.44683687390179
4.5,0.18,2.1,33.625991912599,-8.43735858844525
4.5,0.18,2.1025,33.6146825500287,-8.42777557264286
4.5,0.18,2.105,33.6033965209871,-8.41809392356992
4.5,0.18,2.1075,33.5921308606126,-8.40831969480925
4.5,0.18,2.11,33.5808831286478,-8.39845884909967
4.5,0.18,2.1125,33.5696513686846,-8.38851721856491
4.5,0.18,2.115,33.5584340665521,-8.37850047206936
4.5,0.18,2.1175,33.547230108736,-8.36841408915607
4.5,0.18,2.12,33.5360387415591,-8.35826333996649
4.5,0.18,2.1225,33.5248595316972,-8.34805327051417
4.5,0.18,2.125,33.513692328474,-8.33778869268047
4.5,0.18,2.1275,33.5025372282553,-8.32747417831572
4.5,0.18,2.13,33.4913945411581,-8.31711405685699
4.5,0.18,2.1325,33.4802647602043,-8.30671241591219
4.5,0.18,2.135,33.469148532973,-8.29627310430429
4.5,0.18,2.1375,33.4580466357481,-8.28579973711712
4.5,0.18,2.14,33.4469599501095,-8.27529570233347
4.5,0.18,2.1425,33.4358894418824,-8.26476416870398
4.5,0.18,2.145,33.424836142331,-8.25420809453232
4.5,0.18,2.1475,33.4138011314679,-8.2436302371057
4.5,0.18,2.15,33.4027855233353,-8.23303316254033
4.5,0.18,2.1525,33.3917904531116,-8.22241925584819
4.5,0.18,2.155,33.3808170658933,-8.21179073106486
4.5,0.18,2.1575,33.3698665070056,-8.20114964130723
4.5,0.18,2.16,33.358939913697,-8.19049788865633
4.5,0.18,2.1625,33.3480384080822,-8.17983723378197
4.5,0.18,2.165,33.3371630912032,-8.16916930524653
4.5,0.18,2.1675,33.3263150380874,-8.15849560844027
4.5,0.18,2.17,33.3154952936902,-8.1478175341156
4.5,0.18,2.1725,33.3047048696191,-8.13713636649853
4.5,0.18,2.175,33.2939447415435,-8.12645329096546
4.5,0.18,2.1775,33.2832158472048,-8.11576940128116
4.5,0.18,2.18,33.2725190849497,-8.10508570640004
4.5,0.18,2.1825,33.2618553127139,-8.09440313683785
4.5,0.18,2.185,33.251225347397,-8.08372255062478
4.5,0.18,2.1875,33.2406299645696,-8.07304473885366
4.5,0.18,2.19,33.2300698984644,-8.0623704308394
4.5,0.18,2.1925,33.2195458422071,-8.0517002989072
4.5,0.18,2.195,33.2090584482476,-8.04103496282756
4.5,0.18,2.1975,33.1986083289581,-8.03037499391753
4.5,0.18,2.2,33.188196057368,-8.01972091882671
4.5,0.18,2.2025,33.1778221680092,-8.00907322302742
4.5,0.18,2.205,33.1674871578504,-7.9984323540271
4.5,0.18,2.2075,33.1571914872988,-7.98779872432161
4.5,0.18,2.21,33.1469355812548,-7.97717271410635
4.5,0.18,2.2125,33.1367198302027,-7.96655467376222
4.5,0.18,2.215,33.1265445913274,-7.95594492613224
4.5,0.18,2.2175,33.1164101896449,-7.94534376860407
4.5,0.18,2.22,33.106316919139,-7.93475147501258
4.5,0.18,2.2225,33.0962650438956,-7.92416829737603
4.5,0.18,2.225,33.0862547992297,-7.9135944674785
4.5,0.18,2.2275,33.0762863927991,-7.90303019831031
4.5,0.18,2.23,33.0663600057011,-7.89247568537759
4.5,0.18,2.2325,33.0564757935489,-7.88193110789117
4.5,0.18,2.235,33.0466338875253,-7.87139662984445
4.5,0.18,2.2375,33.0368343954111,-7.8608724009892
4.5,0.18,2.24,33.0270774025877,-7.85035855771729
4.5,0.18,2.2425,33.0173629730122,-7.83985522385628
4.5,0.18,2.245,33.0076911501645,-7.8293625113858
4.5,0.18,2.2475,32.9980619579664,-7.81888052108114
4.5,0.18,2.25,32.9884754016724,-7.80840934309033
4.5,0.18,2.2525,32.9789314687327,-7.79794905745002
4.5,0.18,2.255,32.9694301296287,-7.78749973454554
4.5,0.18,2.2575,32.959971338681,-7.7770614355196
4.5,0.18,2.26,32.9505550348317,-7.76663421263431
4.5,0.18,2.2625,32.9411811424008,-7.75621810959016
4.5,0.18,2.265,32.9318495718184,-7.74581316180608
4.5,0.18,2.2675,32.9225602203322,-7.73541939666367
4.5,0.18,2.27,32.9133129726937,-7.72503683371889
4.5,0.18,2.2725,32.9041077018212,-7.71466548488407
4.5,0.18,2.275,32.8949442694433,-7.70430535458303
4.5,0.18,2.2775,32.8858225267219,-7.69395643988157
4.5,0.18,2.28,32.8767423148573,-7.68361873059579
4.5,0.18,2.2825,32.867703465675,-7.67329220938025
4.5,0.18,2.285,32.8587058021969,-7.66297685179806
4.5,0.18,2.2875,32.8497491391958,-7.65267262637442
4.5,0.18,2.29,32.8408332837368,-7.64237949463571
4.5,0.18,2.2925,32.8319580357043,-7.63209741113532
4.5,0.18,2.295,32.8231231883165,-7.62182632346782
4.5,0.18,2.2975,32.8143285286289,-7.61156617227287
4.5,0.18,2.3,32.8055738380264,-7.60131689123014
4.5,0.18,2.3025,32.7968588927063,-7.59107840704623
4.5,0.18,2.305,32.7881834641516,-7.58085063943507
4.5,0.18,2.3075,32.779547319597,-7.57063350109248
4.5,0.18,2.31,32.7709502224869,-7.5604268976662
4.5,0.18,2.3125,32.7623919329271,-7.55023072772213
4.5,0.18,2.315,32.753872208131,-7.54004488270779
4.5,0.18,2.3175,32.7453908028599,-7.52986924691384
4.5,0.18,2.32,32.7369474698592,-7.51970369743452
4.5,0.18,2.3225,32.7285419602911,-7.50954810412776
4.5,0.18,2.325,32.7201740241635,-7.49940232957571
4.5,0.18,2.3275,32.7118434107562,-7.48926622904665
4.5,0.18,2.33,32.7035498690455,-7.47913965045873
4.5,0.18,2.3325,32.6952931481262,-7.46902243434635
4.5,0.18,2.335,32.6870729976331,-7.45891441383015
4.5,0.18,2.3375,32.6788891681614,-7.44881541459076
4.5,0.18,2.34,32.6707414116866,-7.43872525484762
4.5,0.18,2.3425,32.6626294819844,-7.428643745343
4.5,0.18,2.345,32.6545531350506,-7.4185706893323
4.5,0.18,2.3475,32.646512129522,-7.408505882581
4.5,0.18,2.35,32.638506227097,-7.39844911336913
4.5,0.18,2.3525,32.6305351929586,-7.38840016250384
4.5,0.18,2.355,32.6225987961966,-7.37835880334072
4.5,0.18,2.3575,32.6146968102328,-7.36832480181453
4.5,0.18,2.36,32.606829013246,-7.35829791648001
4.5,0.18,2.3625,32.5989951885988,-7.34827789856351
4.5,0.18,2.365,32.591195125266,-7.33826449202595
4.5,0.18,2.3675,32.5834286182634,-7.32825743363773
4.5,0.18,2.37,32.5756954690778,-7.31825645306668
4.5,0.18,2.3725,32.567995486099,-7.30826127297896
4.5,0.18,2.375,32.5603284850504,-7.29827160915424
4.5,0.18,2.3775,32.5526942894218,-7.28828717061537
4.5,0.18,2.38,32.5450927309017,-7.27830765977348
4.5,0.18,2.3825,32.5375236498092,-7.26833277258883
4.5,0.18,2.385,32.5299868955252,-7.25836219874819
4.5,0.18,2.3875,32.5224823269226,-7.24839562185952
4.5,0.18,2.39,32.5150098127953,-7.23843271966403
4.5,0.18,2.3925,32.5075692322839,-7.22847316426679
4.5,0.18,2.395,32.5001604752997,-7.21851662238604
4.5,0.18,2.3975,32.492783442944,-7.20856275562179
4.5,0.18,2.4,32.4854380479244,-7.19861122074436
4.5,0.18,2.4025,32.4781242149647,-7.18866167000312
4.5,0.18,2.405,32.4708418812099,-7.17871375145596
4.5,0.18,2.4075,32.4635909966235,-7.16876710932
4.5,0.18,2.41,32.4563715243778,-7.15882138434365
4.5,0.18,2.4125,32.4491834412347,-7.14887621420043
4.5,0.18,2.415,32.4420267379169,-7.13893123390496
4.5,0.18,2.4175,32.4349014194678,-7.12898607625102
4.5,0.18,2.42,32.4278075055997,-7.11904037227208
4.5,0.18,2.4225,32.4207450310278,-7.1090937517243
4.5,0.18,2.425,32.4137140457905,-7.09914584359193
4.5,0.18,2.4275,32.4067146155525,-7.08919627661505
4.5,0.18,2.43,32.3997468218916,-7.07924467983983
4.5,0.18,2.4325,32.392810762566,-7.06929068319044
4.5,0.18,2.435,32.3859065517623,-7.05933391806303
4.5,0.18,2.4375,32.3790343203205,-7.0493740179409
4.5,0.18,2.44,32.3721942159377,-7.03941061903045
4.5,0.18,2.4425,32.3653864033459,-7.02944336091749
4.5,0.18,2.445,32.3586110644645,-7.01947188724309
4.5,0.18,2.4475,32.3518683985248,-7.00949584639806
4.5,0.18,2.45,32.345158622166,-6.99951489223545
4.5,0.18,2.4525,32.3384819695006,-6.98952868479973
4.5,0.18,2.455,32.3318386921476,-6.97953689107176
4.5,0.18,2.4575,32.3252290592327,-6.96953918572816
4.5,0.18,2.46,32.3186533573533,-6.95953525191367
4.5,0.18,2.4625,32.3121118905082,-6.94952478202532
4.5,0.18,2.465,32.3056049799894,-6.9395074785063
4.5,0.18,2.4675,32.2991329642347,-6.92948305464834
4.5,0.18,2.47,32.2926961986418,-6.91945123540035
4.5,0.18,2.4725,32.2862950553407,-6.90941175818167
4.5,0.18,2.475,32.2799299229244,-6.89936437369763
4.5,0.18,2.4775,32.2736012061369,-6.88930884675544
4.5,0.18,2.48,32.2673093255177,-6.879244957078
4.5,0.18,2.4825,32.2610547170026,-6.8691725001134
4.5,0.18,2.485,32.2548378314787,-6.85909128783755
4.5,0.18,2.4875,32.248659134296,-6.84900114954737
4.5,0.18,2.49,32.2425191047321,-6.83890193264207
4.5,0.18,2.4925,32.2364182354129,-6.82879350338971
4.5,0.18,2.495,32.2303570316871,-6.81867574767634
4.5,0.18,2.4975,32.2243360109568,-6.80854857173505
4.5,0.18,2.5,32.2183557019624,-6.79841190285174
4.5,0.18,2.5025,32.2124166440248,-6.78826569004541
4.5,0.18,2.505,32.2065193862439,-6.77810990471943
4.5,0.18,2.5075,32.2006644866555,-6.76794454128153
4.5,0.18,2.51,32.1948525113477,-6.75776961772934
4.5,0.18,2.5125,32.189084033537,-6.74758517619875
4.5,0.18,2.515,32.1833596326083,-6.73739128347261
4.5,0.18,2.5175,32.177679893118,-6.72718803144682
4.5,0.18,2.52,32.1720454037638,-6.71697553755127
4.5,0.18,2.5225,32.1664567563231,-6.70675394512345
4.5,0.18,2.525,32.160914544562,-6.69652342373206
4.5,0.18,2.5275,32.1554193631183,-6.68628416944835
4.5,0.18,2.53,32.1499718063609,-6.67603640506359
4.5,0.18,2.5325,32.1445724672277,-6.66578038025021
4.5,0.18,2.535,32.1392219360476,-6.65551637166512
4.5,0.18,2.5375,32.1339207993465,-6.64524468299383
4.5,0.18,2.54,32.1286696386441,-6.63496564493375
4.5,0.18,2.5425,32.1234690292419,-6.62467961511571
4.5,0.18,2.545,32.118319539009,-6.61438697796285
4.5,0.18,2.5475,32.1132217271671,-6.60408814448623
4.5,0.18,2.55,32.1081761430793,-6.59378355201665
4.5,0.18,2.5525,32.1031833250478,-6.58347366387272
4.5,0.18,2.555,32.0982437991214,-6.57315896896517
4.5,0.18,2.5575,32.0933580779204,-6.56283998133812
4.5,0.18,2.56,32.0885266594795,-6.55251723964727
4.5,0.18,2.5625,32.0837500261148,-6.54219130657679
4.5,0.18,2.565,32.0790286433175,-6.53186276819572
4.5,0.18,2.5675,32.0743629586782,-6.52153223325507
4.5,0.18,2.57,32.0697534008466,-6.51120033242811
4.5,0.18,2.5725,32.0652003785279,-6.50086771749493
4.5,0.18,2.575,32.0607042795213,-6.49053506047433
4.5,0.18,2.5775,32.0562654698034,-6.48020305270489
4.5,0.18,2.58,32.0518842926583,-6.46987240387839
4.5,0.18,2.5825,32.0475610678591,-6.45954384102818
4.5,0.18,2.585,32.0432960909027,-6.44921810747557
4.5,0.18,2.5875,32.0390896322994,-6.4388959617379
4.5,0.18,2.59,32.0349419369218,-6.42857817640142
4.5,0.18,2.5925,32.0308532234124,-6.41826553696251
4.5,0.18,2.595,32.0268236836532,-6.40795884064119
4.5,0.18,2.5975,32.0228534822993,-6.39765889517075
4.5,0.18,2.6,32.0189427563756,-6.38736651756708
4.5,0.18,2.6025,32.0150916149393,-6.37708253288207
4.5,0.18,2.605,32.0113001388083,-6.36680777294483
4.5,0.18,2.6075,32.0075683803559,-6.35654307509479
4.5,0.18,2.61,32.0038963633717,-6.34628928091082
4.5,0.18,2.6125,32.0002840829889,-6.33604723494023
4.5,0.18,2.615,31.9967315056769,-6.32581778343172
4.5,0.18,2.6175,31.993238569299,-6.31560177307603
4.5,0.18,2.62,31.9898051832345,-6.30540004975828
4.5,0.18,2.6225,31.9864312285635,-6.2952134573255
4.5,0.18,2.625,31.9831165583117,-6.28504283637308
4.5,0.18,2.6275,31.9798609977571,-6.27488902305352
4.5,0.18,2.63,31.9766643447926,-6.26475284791073
4.5,0.18,2.6325,31.9735263703445,-6.25463513474314
4.5,0.18,2.635,31.9704468188451,-6.24453669949831
4.5,0.18,2.6375,31.9674254087553,-6.2344583492021
4.5,0.18,2.64,31.9644618331357,-6.22440088092471
4.5,0.18,2.6425,31.9615557602636,-6.21436508078595
4.5,0.18,2.645,31.9587068342924,-6.20435172300217
4.5,0.18,2.6475,31.9559146759501,-6.19436156897625
4.5,0.18,2.65,31.9531788832761,-6.18439536643272
4.5,0.18,2.6525,31.9504990323898,-6.1744538485995
4.5,0.18,2.655,31.9478746782911,-6.16453773343701
4.5,0.18,2.6575,31.9453053556872,-6.15464772291632
4.5,0.18,2.66,31.9427905798446,-6.14478450234684
4.5,0.18,2.6625,31.9403298474613,-6.13494873975386
4.5,0.18,2.665,31.9379226375571,-6.12514108530665
4.5,0.18,2.6675,31.9355684123791,-6.11536217079738
4.5,0.18,2.67,31.9332666183181,-6.10561260917035
4.5,0.18,2.6725,31.9310166868346,-6.09589299410171
4.5,0.18,2.675,31.9288180353902,-6.08620389962903
4.5,0.18,2.6775,31.9266700683821,-6.07654587983044
